nome_id,rank1930,rank1940,rank1950,rank1960,rank1970,rank1980,rank1990,rank2000,rank2010
55034,0,0,0,0,2388,2666,0,0,0
55035,0,0,0,0,2388,2666,0,0,0
55036,0,1314,1671,2009,2389,2666,0,0,0
55037,0,1327,0,2018,2389,2666,0,0,0
55038,0,0,0,2044,2389,2666,0,0,0
55039,0,1329,1695,2023,2390,2666,0,0,0
55040,0,0,0,2039,2390,2666,0,0,0
55041,0,0,0,2040,2390,2666,0,0,0
55042,0,1329,0,2044,2390,2666,0,0,0
55043,0,0,0,0,2390,2666,0,0,0
55044,0,0,0,0,2390,2666,0,0,0
55045,0,0,0,0,2390,2666,0,0,0
55046,0,0,0,2027,2391,2666,0,0,0
55047,0,1325,1704,2029,2391,2666,0,0,0
55048,0,0,1696,2033,2391,2666,0,0,0
55049,0,0,0,2036,2391,2666,0,0,0
55050,0,0,0,0,2391,2666,0,0,0
55051,0,0,0,0,2391,2666,0,0,0
55052,0,0,0,0,2391,2666,0,0,0
55053,0,0,0,0,2392,2666,0,0,0
55054,0,0,0,0,2392,2666,0,0,0
55055,0,0,0,2032,2393,2666,0,0,0
55056,0,0,0,2043,2393,2666,0,0,0
55057,0,0,0,2044,2393,2666,0,0,0
55058,0,0,0,0,2393,2666,0,0,0
55059,0,0,0,0,2393,2666,0,0,0
55060,0,1329,1698,2038,2394,2666,0,0,0
55061,0,0,0,2043,2394,2666,0,0,0
55062,0,0,0,2044,2394,2666,0,0,0
55063,0,0,0,0,2394,2666,0,0,0
55064,0,0,0,0,2394,2666,0,0,0
55065,0,0,0,0,2394,2666,0,0,0
55066,0,0,0,0,2395,2666,0,0,0
55067,0,0,0,0,2395,2666,0,0,0
55068,0,0,0,0,2395,2666,0,0,0
55069,0,0,0,0,2395,2666,0,0,0
55070,0,0,0,0,2395,2666,0,0,0
55071,0,0,0,0,2396,2666,0,0,0
55072,0,0,0,0,2396,2666,0,0,0
55073,0,0,0,0,2396,2666,0,0,0
55074,0,0,0,0,2397,2666,0,0,0
55075,0,0,0,0,2397,2666,0,0,0
55076,0,0,0,0,2397,2666,0,0,0
55077,0,0,0,0,2397,2666,0,0,0
55078,0,0,0,0,2397,2666,0,0,0
55079,0,0,0,2028,2398,2666,0,0,0
55080,0,0,1698,2030,2398,2666,0,0,0
55081,0,0,0,2037,2398,2666,0,0,0
55082,0,0,0,2038,2398,2666,0,0,0
55083,0,0,0,2039,2398,2666,0,0,0
55084,0,0,0,2039,2398,2666,0,0,0
55085,0,0,0,2040,2398,2666,0,0,0
55086,0,0,0,2041,2398,2666,0,0,0
55087,0,0,0,0,2398,2666,0,0,0
55088,0,0,0,0,2398,2666,0,0,0
55089,0,0,0,0,2398,2666,0,0,0
55090,0,0,0,0,2398,2666,0,0,0
55091,0,0,0,0,2398,2666,0,0,0
55092,0,0,0,0,2398,2666,0,0,0
55093,0,0,0,2038,2399,2666,0,0,0
55094,0,0,0,2041,2399,2666,0,0,0
55095,0,0,0,2044,2399,2666,0,0,0
55096,0,1322,1694,0,2399,2666,0,0,0
55097,0,0,0,0,2399,2666,0,0,0
55098,0,0,0,0,2399,2666,0,0,0
55099,0,0,0,0,2399,2666,0,0,0
55100,0,0,0,0,2399,2666,0,0,0
55101,0,0,0,0,2399,2666,0,0,0
55102,0,0,0,0,2399,2666,0,0,0
55103,0,0,0,0,2399,2666,0,0,0
55104,0,0,0,0,2399,2666,0,0,0
55105,0,0,0,0,2399,2666,0,0,0
55106,0,0,0,0,2399,2666,0,0,0
55107,0,0,0,2036,2400,2666,0,0,0
55108,0,0,0,0,2400,2666,0,0,0
55109,0,0,0,0,2400,2666,0,0,0
55110,0,0,0,0,2400,2666,0,0,0
55111,0,0,0,0,2400,2666,0,0,0
55112,0,0,0,0,2400,2666,0,0,0
55113,0,0,1698,2029,2401,2666,0,0,0
55114,0,0,0,0,2401,2666,0,0,0
55115,0,0,0,0,2401,2666,0,0,0
55116,0,0,1698,2034,2402,2666,0,0,0
55117,0,0,0,2043,2402,2666,0,0,0
55118,0,0,0,0,2402,2666,0,0,0
55119,0,0,0,0,2402,2666,0,0,0
55120,0,0,0,0,2402,2666,0,0,0
55121,0,0,0,2044,0,2666,0,0,0
55122,849,1267,0,0,0,2666,0,0,0
55123,0,0,0,0,0,2666,0,0,0
55124,0,0,0,0,0,2666,0,0,0
55125,0,0,0,0,0,2666,0,0,0
55126,0,0,0,0,0,2666,0,0,0
55127,0,0,0,0,0,2666,0,0,0
55128,0,0,0,0,0,2666,0,0,0
55129,0,0,0,0,0,2666,0,0,0
55130,0,0,0,0,0,2666,0,0,0
55131,0,0,0,0,0,2666,0,0,0
55132,0,0,0,0,0,2666,0,0,0
55133,0,0,0,0,0,2666,0,0,0
55134,0,0,0,0,0,2666,0,0,0
55135,0,0,0,0,0,2666,0,0,0
55136,0,0,0,0,0,2666,0,0,0
55137,0,0,0,0,0,2666,0,0,0
55138,0,0,0,0,0,2666,0,0,0
55139,0,0,0,0,0,2666,0,0,0
55140,0,0,0,0,0,2666,0,0,0
55141,0,0,0,0,0,2666,0,0,0
55142,0,0,0,0,0,2666,0,0,0
55143,0,0,0,0,0,2666,0,0,0
55144,0,0,0,0,0,2666,0,0,0
55145,0,0,0,0,0,2666,0,0,0
55146,0,0,0,0,0,2666,0,0,0
55147,0,0,0,0,0,2666,0,0,0
55148,0,0,0,0,0,2666,0,0,0
55149,0,0,0,0,0,2666,0,0,0
55150,0,0,0,0,0,2666,0,0,0
55151,0,0,0,0,0,2666,0,0,0
55152,0,0,0,0,0,2666,0,0,0
55153,0,0,0,0,0,2666,0,0,0
55154,0,0,0,0,0,2666,0,0,0
55155,0,0,0,0,0,2666,0,0,0
55156,0,0,0,0,0,2666,0,0,0
55157,0,0,0,0,0,2666,0,0,0
55158,0,0,0,0,0,2666,0,0,0
55159,0,0,0,0,0,2666,0,0,0
55160,0,0,0,0,0,2666,0,0,0
55161,0,0,0,0,0,2666,0,0,0
55162,0,0,0,0,0,2666,0,0,0
55163,0,0,0,0,0,2666,0,0,0
55164,0,0,0,0,0,2666,0,0,0
55165,0,0,0,0,0,2666,0,0,0
55166,0,0,0,0,0,2666,0,0,0
55167,0,0,0,0,0,2666,0,0,0
55168,0,0,0,0,0,2666,0,0,0
55169,0,0,0,0,0,2666,0,0,0
55170,0,0,0,0,0,2666,0,0,0
55171,0,0,0,0,0,2666,0,0,0
55172,0,0,0,0,0,2666,0,0,0
55173,0,0,0,0,0,2666,0,0,0
55174,0,0,0,0,0,2666,0,0,0
55175,0,0,0,0,0,2666,0,0,0
55176,0,0,0,0,0,2666,0,0,0
55177,0,0,0,0,0,2666,0,0,0
55178,0,0,0,0,0,2666,0,0,0
55179,0,0,0,0,0,2666,0,0,0
55180,0,0,0,0,0,2666,0,0,0
55181,0,0,0,0,0,2666,0,0,0
55182,0,0,0,0,0,2666,0,0,0
55183,0,0,0,0,0,2666,0,0,0
55184,0,0,0,0,0,2666,0,0,0
55185,0,0,0,0,0,2666,0,0,0
55186,0,0,0,0,0,2666,0,0,0
55187,704,1080,1469,1909,2318,2667,0,0,0
55188,817,1233,1606,1961,2335,2667,0,0,0
55189,849,1254,1607,1960,2345,2667,0,0,0
55190,846,1219,1568,1929,2347,2667,0,0,0
55191,0,0,1703,0,2350,2667,0,0,0
55192,0,1325,1704,2001,2351,2667,0,0,0
55193,0,0,1667,1995,2352,2667,0,0,0
55194,0,1324,1675,1997,2355,2667,0,0,0
55195,0,0,0,2020,2355,2667,0,0,0
55196,0,1316,1675,1978,2356,2667,0,0,0
55197,847,1246,1566,1938,2357,2667,0,0,0
55198,873,1279,1656,1986,2357,2667,0,0,0
55199,0,1322,1676,1992,2357,2667,0,0,0
55200,0,0,0,2029,2357,2667,0,0,0
55201,814,1257,1605,1989,2358,2667,0,0,0
55202,0,1319,1671,2007,2358,2667,0,0,0
55203,821,1277,1643,1971,2360,2667,0,0,0
55204,0,0,0,2031,2360,2667,0,0,0
55205,0,1309,1656,2011,2362,2667,0,0,0
55206,788,1179,1521,1937,2363,2667,0,0,0
55207,0,0,1692,1999,2366,2667,0,0,0
55208,0,0,0,2021,2367,2667,0,0,0
55209,0,0,1669,2001,2368,2667,0,0,0
55210,0,1321,1671,2006,2368,2667,0,0,0
55211,0,0,1702,2015,2368,2667,0,0,0
55212,0,0,1690,1996,2369,2667,0,0,0
55213,0,1324,1688,2010,2370,2667,0,0,0
55214,0,0,0,2023,2370,2667,0,0,0
55215,872,1273,1646,1979,2371,2667,0,0,0
55216,861,1281,1639,1989,2371,2667,0,0,0
55217,866,1316,1659,2011,2371,2667,0,0,0
55218,0,0,1683,2020,2371,2667,0,0,0
55219,0,0,1698,2020,2371,2667,0,0,0
55220,0,1314,1682,2022,2371,2667,0,0,0
55221,859,1269,1626,1995,2372,2667,0,0,0
55222,0,0,0,2038,2372,2667,0,0,0
55223,864,1274,1629,1987,2373,2667,0,0,0
55224,836,1276,1632,1995,2373,2667,0,0,0
55225,0,1327,1673,2010,2373,2667,0,0,0
55226,0,1318,1667,2012,2373,2667,0,0,0
55227,0,0,1701,2017,2373,2667,0,0,0
55228,0,0,1697,2037,2373,2667,0,0,0
55229,0,1323,1657,1970,2374,2667,0,0,0
55230,0,1322,1702,2032,2374,2667,0,0,0
55231,0,0,0,0,2374,2667,0,0,0
55232,0,0,0,0,2374,2667,0,0,0
55233,869,1281,1638,1981,2375,2667,0,0,0
55234,0,0,0,0,2375,2667,0,0,0
55235,0,1310,1672,2011,2376,2667,0,0,0
55236,0,0,0,2039,2376,2667,0,0,0
55237,817,1293,1632,1976,2377,2667,0,0,0
55238,876,1307,1645,1998,2377,2667,0,0,0
55239,0,1306,1680,2009,2377,2667,0,0,0
55240,862,1317,1655,2015,2377,2667,0,0,0
55241,0,0,1697,2015,2377,2667,0,0,0
55242,0,0,0,2036,2377,2667,0,0,0
55243,0,1294,1679,2014,2378,2667,0,0,0
55244,0,0,1705,2038,2378,2667,0,0,0
55245,0,0,1691,2036,2379,2667,0,0,0
55246,0,1312,1661,2012,2380,2667,0,0,0
55247,0,0,1682,2013,2380,2667,0,0,0
55248,0,0,0,2031,2380,2667,0,0,0
55249,0,0,0,2042,2380,2667,0,0,0
55250,0,0,0,2022,2381,2667,0,0,0
55251,855,1252,1646,2008,2382,2667,0,0,0
55252,0,1328,1697,2026,2382,2667,0,0,0
55253,0,0,0,2029,2382,2667,0,0,0
55254,0,0,1702,2035,2382,2667,0,0,0
55255,0,0,1696,2037,2382,2667,0,0,0
55256,0,1308,1669,2008,2383,2667,0,0,0
55257,0,1320,1678,2013,2383,2667,0,0,0
55258,0,0,1698,2020,2383,2667,0,0,0
55259,0,0,0,2024,2383,2667,0,0,0
55260,0,0,1688,2025,2383,2667,0,0,0
55261,0,0,0,2032,2383,2667,0,0,0
55262,0,0,0,0,2383,2667,0,0,0
55263,0,1311,1689,2024,2384,2667,0,0,0
55264,0,0,0,2030,2384,2667,0,0,0
55265,0,0,1705,2031,2384,2667,0,0,0
55266,0,0,0,2042,2384,2667,0,0,0
55267,0,1326,1677,2005,2385,2667,0,0,0
55268,0,1328,1685,2018,2385,2667,0,0,0
55269,0,0,1701,2027,2385,2667,0,0,0
55270,0,0,0,2041,2385,2667,0,0,0
55271,0,0,0,2042,2385,2667,0,0,0
55272,869,1309,1668,1999,2386,2667,0,0,0
55273,0,1329,1679,2015,2386,2667,0,0,0
55274,0,1325,1679,2020,2386,2667,0,0,0
55275,0,0,1698,2026,2386,2667,0,0,0
55276,0,0,0,2027,2386,2667,0,0,0
55277,0,1319,1705,2038,2386,2667,0,0,0
55278,874,1309,1652,1993,2387,2667,0,0,0
55279,0,0,0,2038,2387,2667,0,0,0
55280,0,0,0,2040,2387,2667,0,0,0
55281,0,0,0,2040,2387,2667,0,0,0
55282,0,1327,1661,2011,2388,2667,0,0,0
55283,0,0,0,2011,2388,2667,0,0,0
55284,868,1311,1671,2020,2388,2667,0,0,0
55285,0,1303,1677,2020,2388,2667,0,0,0
55286,0,0,0,2028,2388,2667,0,0,0
55287,0,0,0,0,2388,2667,0,0,0
55288,0,0,0,0,2388,2667,0,0,0
55289,0,0,0,0,2388,2667,0,0,0
55290,0,0,1690,2026,2389,2667,0,0,0
55291,0,0,0,2034,2389,2667,0,0,0
55292,0,0,0,2042,2389,2667,0,0,0
55293,0,0,0,0,2389,2667,0,0,0
55294,0,0,0,0,2389,2667,0,0,0
55295,0,0,1683,2020,2390,2667,0,0,0
55296,0,0,0,2036,2390,2667,0,0,0
55297,0,0,0,0,2390,2667,0,0,0
55298,0,0,0,0,2390,2667,0,0,0
55299,0,0,0,2036,2391,2667,0,0,0
55300,0,0,0,0,2391,2667,0,0,0
55301,0,0,0,0,2391,2667,0,0,0
55302,0,1325,1685,2017,2392,2667,0,0,0
55303,0,0,1697,2038,2392,2667,0,0,0
55304,0,0,0,2040,2392,2667,0,0,0
55305,0,0,0,2040,2392,2667,0,0,0
55306,0,0,0,2040,2392,2667,0,0,0
55307,0,1329,1705,2044,2392,2667,0,0,0
55308,0,0,0,0,2392,2667,0,0,0
55309,0,0,0,0,2392,2667,0,0,0
55310,0,0,0,0,2392,2667,0,0,0
55311,0,1319,1682,2017,2393,2667,0,0,0
55312,0,0,0,2041,2393,2667,0,0,0
55313,0,0,0,2044,2393,2667,0,0,0
55314,0,0,0,0,2393,2667,0,0,0
55315,0,0,0,0,2393,2667,0,0,0
55316,0,0,0,0,2393,2667,0,0,0
55317,0,0,0,0,2393,2667,0,0,0
55318,0,0,1699,2036,2394,2667,0,0,0
55319,0,0,0,2037,2394,2667,0,0,0
55320,0,0,0,2043,2394,2667,0,0,0
55321,0,0,1705,0,2394,2667,0,0,0
55322,0,0,0,0,2394,2667,0,0,0
55323,0,0,0,0,2394,2667,0,0,0
55324,0,0,0,0,2394,2667,0,0,0
55325,0,0,0,0,2394,2667,0,0,0
55326,0,0,0,0,2394,2667,0,0,0
55327,0,0,0,0,2394,2667,0,0,0
55328,876,1319,1681,2010,2395,2667,0,0,0
55329,865,1294,1671,2016,2395,2667,0,0,0
55330,0,0,0,2029,2395,2667,0,0,0
55331,0,0,0,2033,2395,2667,0,0,0
55332,0,0,0,2035,2395,2667,0,0,0
55333,0,0,0,2040,2395,2667,0,0,0
55334,863,1304,1678,2042,2395,2667,0,0,0
55335,0,0,0,2043,2395,2667,0,0,0
55336,0,0,0,0,2395,2667,0,0,0
55337,0,0,0,2033,2396,2667,0,0,0
55338,0,0,0,2042,2396,2667,0,0,0
55339,0,0,0,0,2396,2667,0,0,0
55340,0,0,0,0,2396,2667,0,0,0
55341,0,0,0,0,2396,2667,0,0,0
55342,0,0,0,0,2396,2667,0,0,0
55343,0,0,0,2025,2397,2667,0,0,0
55344,0,0,0,2038,2397,2667,0,0,0
55345,0,0,1703,2039,2397,2667,0,0,0
55346,0,1323,1698,2041,2397,2667,0,0,0
55347,0,0,0,2043,2397,2667,0,0,0
55348,0,1328,1692,2044,2397,2667,0,0,0
55349,0,0,0,0,2397,2667,0,0,0
55350,0,0,0,0,2397,2667,0,0,0
55351,0,0,0,0,2397,2667,0,0,0
55352,0,0,0,0,2397,2667,0,0,0
55353,0,0,0,0,2397,2667,0,0,0
55354,0,0,0,0,2397,2667,0,0,0
55355,0,0,0,0,2397,2667,0,0,0
55356,0,0,0,2041,2398,2667,0,0,0
55357,0,0,0,0,2398,2667,0,0,0
55358,0,0,0,0,2398,2667,0,0,0
55359,0,0,0,0,2398,2667,0,0,0
55360,0,0,0,0,2398,2667,0,0,0
55361,0,0,0,2042,2399,2667,0,0,0
55362,0,0,0,0,2399,2667,0,0,0
55363,0,0,0,0,2399,2667,0,0,0
55364,0,0,0,0,2399,2667,0,0,0
55365,0,0,0,0,2399,2667,0,0,0
55366,0,0,0,0,2399,2667,0,0,0
55367,0,0,0,2035,2400,2667,0,0,0
55368,0,0,0,0,2400,2667,0,0,0
55369,0,0,0,0,2400,2667,0,0,0
55370,0,0,0,0,2400,2667,0,0,0
55371,0,0,0,0,2400,2667,0,0,0
55372,0,0,0,0,2400,2667,0,0,0
55373,0,0,0,0,2401,2667,0,0,0
55374,0,0,0,0,2401,2667,0,0,0
55375,0,0,0,0,2401,2667,0,0,0
55376,0,0,0,0,2401,2667,0,0,0
55377,0,0,0,0,2401,2667,0,0,0
55378,0,0,0,0,2401,2667,0,0,0
55379,0,0,0,0,2401,2667,0,0,0
55380,0,0,0,0,2401,2667,0,0,0
55381,0,0,0,0,2401,2667,0,0,0
55382,0,0,0,0,2401,2667,0,0,0
55383,0,0,0,0,2401,2667,0,0,0
55384,0,0,0,0,2401,2667,0,0,0
55385,0,0,1698,2037,2402,2667,0,0,0
55386,0,0,0,0,2402,2667,0,0,0
55387,0,0,0,0,2402,2667,0,0,0
55388,0,0,0,0,2402,2667,0,0,0
55389,0,0,0,0,2402,2667,0,0,0
55390,0,1329,1698,2038,0,2667,0,0,0
55391,0,0,0,2041,0,2667,0,0,0
55392,0,0,0,2042,0,2667,0,0,0
55393,0,0,0,2044,0,2667,0,0,0
55394,0,0,0,0,0,2667,0,0,0
55395,0,0,0,0,0,2667,0,0,0
55396,0,0,0,0,0,2667,0,0,0
55397,0,0,0,0,0,2667,0,0,0
55398,0,0,0,0,0,2667,0,0,0
55399,0,0,0,0,0,2667,0,0,0
55400,0,0,0,0,0,2667,0,0,0
55401,0,0,0,0,0,2667,0,0,0
55402,0,0,0,0,0,2667,0,0,0
55403,0,0,0,0,0,2667,0,0,0
55404,0,0,0,0,0,2667,0,0,0
55405,0,0,0,0,0,2667,0,0,0
55406,0,0,0,0,0,2667,0,0,0
55407,0,0,0,0,0,2667,0,0,0
55408,0,0,0,0,0,2667,0,0,0
55409,0,0,0,0,0,2667,0,0,0
55410,0,0,0,0,0,2667,0,0,0
55411,0,0,0,0,0,2667,0,0,0
55412,0,0,0,0,0,2667,0,0,0
55413,0,0,0,0,0,2667,0,0,0
55414,0,0,0,0,0,2667,0,0,0
55415,0,0,0,0,0,2667,0,0,0
55416,0,0,0,0,0,2667,0,0,0
55417,0,0,0,0,0,2667,0,0,0
55418,0,0,0,0,0,2667,0,0,0
55419,0,0,0,0,0,2667,0,0,0
55420,0,0,0,0,0,2667,0,0,0
55421,0,0,0,0,0,2667,0,0,0
55422,0,0,0,0,0,2667,0,0,0
55423,0,0,0,0,0,2667,0,0,0
55424,0,0,0,0,0,2667,0,0,0
55425,0,0,0,0,0,2667,0,0,0
55426,0,0,0,0,0,2667,0,0,0
55427,0,0,0,0,0,2667,0,0,0
55428,0,0,0,0,0,2667,0,0,0
55429,0,0,0,0,0,2667,0,0,0
55430,0,0,0,0,0,2667,0,0,0
55431,0,0,0,0,0,2667,0,0,0
55432,0,0,0,0,0,2667,0,0,0
55433,0,0,0,0,0,2667,0,0,0
55434,0,0,0,0,0,2667,0,0,0
55435,0,0,0,0,0,2667,0,0,0
55436,0,0,0,0,0,2667,0,0,0
55437,0,0,0,0,0,2667,0,0,0
55438,0,0,0,0,0,2667,0,0,0
55439,0,0,0,0,0,2667,0,0,0
55440,0,0,0,0,0,2667,0,0,0
55441,0,0,0,0,0,2667,0,0,0
55442,0,0,0,0,0,2667,0,0,0
55443,0,0,0,0,0,2667,0,0,0
55444,0,0,0,0,0,2667,0,0,0
55445,0,0,0,0,0,2667,0,0,0
55446,0,0,0,0,0,2667,0,0,0
55447,0,0,0,0,0,2667,0,0,0
55448,0,0,0,0,0,2667,0,0,0
55449,0,0,0,0,0,2667,0,0,0
55450,0,0,0,0,0,2667,0,0,0
55451,0,0,0,0,0,2667,0,0,0
55452,0,0,0,0,0,2667,0,0,0
55453,0,0,0,0,0,2667,0,0,0
55454,0,0,0,0,0,2667,0,0,0
55455,0,0,0,0,0,2667,0,0,0
55456,0,0,0,0,0,2667,0,0,0
55457,0,0,0,0,0,2667,0,0,0
55458,0,0,0,0,0,2667,0,0,0
55459,0,0,0,0,0,2667,0,0,0
55460,0,0,0,0,0,2667,0,0,0
55461,0,0,0,0,0,2667,0,0,0
55462,0,0,0,0,0,2667,0,0,0
55463,0,0,0,0,0,2667,0,0,0
55464,0,0,0,0,0,2667,0,0,0
55465,0,0,0,0,0,2667,0,0,0
55466,876,1225,1529,1905,2324,2668,0,0,0
55467,813,1235,1586,1942,2342,2668,0,0,0
55468,0,0,1705,2014,2345,2668,0,0,0
55469,0,0,1698,2027,2352,2668,0,0,0
55470,840,1226,1591,1949,2353,2668,0,0,0
55471,0,1301,1633,1961,2353,2668,0,0,0
55472,0,1289,1601,1946,2354,2668,0,0,0
55473,799,1199,1585,1965,2354,2668,0,0,0
55474,842,1260,1607,1962,2355,2668,0,0,0
55475,0,1316,1658,2000,2355,2668,0,0,0
55476,873,1290,1622,1977,2356,2668,0,0,0
55477,845,1277,1657,1987,2356,2668,0,0,0
55478,0,0,1680,1989,2356,2668,0,0,0
55479,0,0,1667,2000,2359,2668,0,0,0
55480,0,1316,1649,1994,2360,2668,0,0,0
55481,0,0,0,2028,2360,2668,0,0,0
55482,0,0,1693,1972,2363,2668,0,0,0
55483,0,1311,1693,2004,2363,2668,0,0,0
55484,0,0,0,2036,2363,2668,0,0,0
55485,812,1178,1487,1904,2365,2668,0,0,0
55486,0,0,1699,2017,2365,2668,0,0,0
55487,822,1268,1637,1974,2367,2668,0,0,0
55488,872,1300,1654,1972,2368,2668,0,0,0
55489,848,1276,1661,1990,2368,2668,0,0,0
55490,0,1329,1681,1998,2368,2668,0,0,0
55491,0,0,1703,2010,2368,2668,0,0,0
55492,871,1290,1664,2009,2369,2668,0,0,0
55493,0,0,0,2025,2369,2668,0,0,0
55494,0,0,0,2037,2369,2668,0,0,0
55495,862,1290,1651,1984,2370,2668,0,0,0
55496,0,1310,1677,2009,2370,2668,0,0,0
55497,848,1234,1581,1932,2371,2668,0,0,0
55498,860,1258,1590,1952,2371,2668,0,0,0
55499,0,1325,1696,2022,2371,2668,0,0,0
55500,832,1284,1642,1999,2372,2668,0,0,0
55501,0,1312,1643,1999,2372,2668,0,0,0
55502,0,1328,1681,2018,2373,2668,0,0,0
55503,866,1288,1644,1986,2374,2668,0,0,0
55504,0,1327,1677,2014,2374,2668,0,0,0
55505,0,0,0,2019,2374,2668,0,0,0
55506,0,0,0,2036,2374,2668,0,0,0
55507,0,0,0,0,2374,2668,0,0,0
55508,0,0,1700,2013,2375,2668,0,0,0
55509,0,0,0,2024,2375,2668,0,0,0
55510,0,0,1691,2026,2375,2668,0,0,0
55511,0,0,1692,2028,2375,2668,0,0,0
55512,0,0,0,2032,2375,2668,0,0,0
55513,0,0,0,2038,2375,2668,0,0,0
55514,0,1312,1679,1997,2376,2668,0,0,0
55515,0,1318,1663,2009,2376,2668,0,0,0
55516,0,0,1670,2012,2376,2668,0,0,0
55517,820,1279,1607,1974,2377,2668,0,0,0
55518,0,1319,1651,2010,2377,2668,0,0,0
55519,875,1312,1680,2026,2377,2668,0,0,0
55520,829,1245,1603,1979,2378,2668,0,0,0
55521,0,1321,1690,1993,2378,2668,0,0,0
55522,0,0,0,2027,2378,2668,0,0,0
55523,0,0,0,2042,2378,2668,0,0,0
55524,873,1297,1660,2012,2379,2668,0,0,0
55525,0,1309,1665,2027,2379,2668,0,0,0
55526,0,1330,1696,2033,2379,2668,0,0,0
55527,0,0,0,0,2379,2668,0,0,0
55528,862,1291,1637,1999,2380,2668,0,0,0
55529,0,0,1692,2014,2380,2668,0,0,0
55530,0,1317,1681,2017,2380,2668,0,0,0
55531,0,0,1695,2024,2380,2668,0,0,0
55532,0,0,1683,2030,2380,2668,0,0,0
55533,0,0,1703,2036,2380,2668,0,0,0
55534,0,0,0,2039,2380,2668,0,0,0
55535,0,0,0,2042,2380,2668,0,0,0
55536,831,1262,1631,1987,2381,2668,0,0,0
55537,0,0,1702,2009,2381,2668,0,0,0
55538,0,0,1679,2021,2381,2668,0,0,0
55539,0,0,1704,2021,2381,2668,0,0,0
55540,0,0,0,2031,2381,2668,0,0,0
55541,0,0,0,0,2381,2668,0,0,0
55542,0,1330,1674,2027,2382,2668,0,0,0
55543,0,0,0,2036,2382,2668,0,0,0
55544,0,0,0,2037,2382,2668,0,0,0
55545,0,0,0,0,2382,2668,0,0,0
55546,868,1292,1648,2007,2383,2668,0,0,0
55547,0,0,0,2034,2383,2668,0,0,0
55548,0,0,0,2036,2383,2668,0,0,0
55549,0,0,0,2040,2383,2668,0,0,0
55550,0,0,0,2035,2384,2668,0,0,0
55551,0,0,0,2037,2384,2668,0,0,0
55552,0,0,1699,2021,2385,2668,0,0,0
55553,861,1299,1649,2010,2386,2668,0,0,0
55554,0,0,1695,2029,2386,2668,0,0,0
55555,0,0,0,0,2386,2668,0,0,0
55556,0,1311,1679,2016,2387,2668,0,0,0
55557,0,0,1699,2029,2387,2668,0,0,0
55558,0,0,0,2032,2387,2668,0,0,0
55559,0,0,1704,2035,2387,2668,0,0,0
55560,0,0,0,0,2387,2668,0,0,0
55561,0,0,1683,2009,2388,2668,0,0,0
55562,0,0,1704,2029,2388,2668,0,0,0
55563,0,0,0,2032,2388,2668,0,0,0
55564,0,0,0,2039,2388,2668,0,0,0
55565,0,0,0,2044,2388,2668,0,0,0
55566,0,0,0,2044,2388,2668,0,0,0
55567,0,0,0,0,2388,2668,0,0,0
55568,0,0,1705,2025,2389,2668,0,0,0
55569,0,0,0,2038,2389,2668,0,0,0
55570,0,0,0,2040,2389,2668,0,0,0
55571,868,1280,1634,2000,2390,2668,0,0,0
55572,0,1316,1656,2018,2390,2668,0,0,0
55573,0,0,0,2027,2390,2668,0,0,0
55574,0,0,1695,2036,2390,2668,0,0,0
55575,0,0,0,2041,2390,2668,0,0,0
55576,0,0,1705,2044,2390,2668,0,0,0
55577,0,0,0,0,2390,2668,0,0,0
55578,0,0,0,0,2390,2668,0,0,0
55579,0,0,0,0,2390,2668,0,0,0
55580,0,1327,1672,2019,2391,2668,0,0,0
55581,873,1283,1676,2026,2391,2668,0,0,0
55582,0,1321,1691,2031,2391,2668,0,0,0
55583,0,0,1701,2036,2391,2668,0,0,0
55584,0,0,0,2038,2391,2668,0,0,0
55585,0,0,0,2040,2391,2668,0,0,0
55586,0,0,0,2044,2391,2668,0,0,0
55587,0,0,0,0,2391,2668,0,0,0
55588,0,0,0,0,2391,2668,0,0,0
55589,0,0,1703,2038,2392,2668,0,0,0
55590,0,0,0,2039,2392,2668,0,0,0
55591,0,0,0,2042,2392,2668,0,0,0
55592,0,0,0,2043,2392,2668,0,0,0
55593,0,0,0,0,2392,2668,0,0,0
55594,0,0,0,0,2392,2668,0,0,0
55595,0,0,0,0,2392,2668,0,0,0
55596,0,0,0,0,2392,2668,0,0,0
55597,0,1326,1668,2016,2393,2668,0,0,0
55598,0,0,1699,2021,2393,2668,0,0,0
55599,0,0,0,2037,2393,2668,0,0,0
55600,0,0,0,2043,2393,2668,0,0,0
55601,0,0,0,0,2393,2668,0,0,0
55602,0,0,0,2044,2394,2668,0,0,0
55603,0,0,0,0,2394,2668,0,0,0
55604,0,0,0,0,2394,2668,0,0,0
55605,0,0,0,0,2394,2668,0,0,0
55606,0,0,0,0,2394,2668,0,0,0
55607,0,0,0,0,2394,2668,0,0,0
55608,0,1325,1696,2020,2395,2668,0,0,0
55609,0,0,0,2040,2395,2668,0,0,0
55610,0,0,0,0,2395,2668,0,0,0
55611,0,0,0,0,2395,2668,0,0,0
55612,0,0,0,0,2395,2668,0,0,0
55613,0,0,0,0,2395,2668,0,0,0
55614,0,0,0,0,2395,2668,0,0,0
55615,0,1325,1705,2032,2396,2668,0,0,0
55616,0,0,0,2037,2396,2668,0,0,0
55617,0,0,0,2039,2396,2668,0,0,0
55618,0,0,1704,2038,2397,2668,0,0,0
55619,0,0,0,2042,2397,2668,0,0,0
